	div	mean.sim.div	Lon	Lat	envir
1	2.197224577	0.907556713	-109	27.3	80.09143831
2	2.708050201	1.401438559	-108	25.1	72.1923836
3	2.890371758	1.985421782	-106.9	24.1	56.44748392
4	2.944438979	2.423988608	-105.9	23.1	46.54114366
5	2.772588722	1.7618963	-99	23.3	64.85289493
6	2.63905733	1.667508489	-98	23.2	66.52831064
7	2.772588722	1.811898799	-99	22.3	62.24734536
8	2.63905733	1.804017236	-97.9	22.2	62.3472
9	2.995732274	2.884931883	-105.2	21.1	39.36473939
10	2.833213344	2.264437768	-99	21.3	50.07993676
11	2.944438979	2.085710235	-97.7	21.3	55.43062509
12	2.63905733	3.488707944	-90	20.9	30.46230104
13	2.708050201	3.570300794	-88.9	21.3	30.10952739
14	2.833213344	3.662096049	-88	21.4	29.63634079
15	2.772588722	3.535169487	-87.1	21.3	31.38915249
16	2.995732274	3.208825727	-105.1	20.2	34.63131857
17	3.091042453	3.129916739	-98	20.3	36.71271767
18	3.044522438	2.554088926	-97	20.2	45.2786217
19	2.772588722	3.497959439	-90	20.3	31.56398448
20	2.833213344	3.619120582	-89	20.3	30.39406128
21	2.890371758	3.837185881	-87.7	20.2	27.66118841
22	3.091042453	3.653596856	-104.8	19.4	28.28916697
23	3.135494216	3.816090981	-104	19.1	25.64215526
24	3.135494216	3.793227727	-103	19.3	26.58887398
25	3.044522438	3.656231395	-102	19.3	28.49336798
26	2.944438979	3.529686757	-101	19.3	30.29507044
27	3.295836866	3.63490477	-97	19.3	30.91354726
28	2.772588722	3.41725164	-90.9	19.1	32.86295857
29	2.890371758	3.520341182	-90	19.3	32.37716058
30	2.995732274	3.871485718	-89	19.3	27.95107782
31	2.944438979	4.031955433	-87.8	19.2	24.77214149
32	3.135494216	4.054504278	-102.9	18.3	20.5920674
33	3.17805383	4.168132327	-101.9	18	15.83998862
34	3.17805383	4.003246061	-101	18.3	22.37908536
35	3.17805383	3.85578553	-100	18.3	26.58956501
36	3.135494216	3.882278715	-99	18.3	25.99631099
37	3.433987204	3.524979974	-97	18.3	33.68373606
38	3.526360525	3.264241252	-95.8	18.4	37.63576842
39	3.610917913	3.322323686	-94.9	18.3	37.39183287
40	3.583518938	3.459050542	-93.8	18.2	35.97123652
41	3.526360525	3.562014564	-92.9	18.4	34.42124376
42	3.401197382	3.671082172	-91.9	18.4	32.58084331
43	3.258096538	3.586400108	-91.1	18.4	33.12555209
44	3.218875825	3.760345475	-90	18.3	30.74355252
45	3.17805383	3.981187479	-89	18.3	27.02215327
46	3.17805383	4.111410862	-88.1	18.3	24.31813113
47	3.17805383	4.218190057	-100.9	17.4	11.00083936
48	3.218875825	4.206222611	-99.9	17.1	15.87920489
49	3.663561646	3.694708287	-95	17.3	32.94536456
50	3.688879454	3.717807191	-94	17.3	33.04435541
51	3.761200116	3.874788674	-93	17.3	30.8180116
52	3.761200116	3.95483602	-92	17.3	30.01727414
53	3.610917913	3.922735861	-91	17.3	30.13751433
54	3.433987204	3.996600929	-90	17.3	28.22092721
55	3.465735903	4.087760794	-89	17.3	26.84801231
56	3.218875825	4.21125405	-97.9	16.2	17.74379159
57	3.583518938	4.239867074	-94.8	16.3	20.31565318
58	3.610917913	4.281439353	-93.9	16.1	19.02065254
59	3.713572067	4.199535549	-93	16.3	23.52378576
60	3.761200116	4.234447054	-91	16.3	23.2252584
61	3.688879454	4.190351094	-90	16.3	24.84884644
62	3.610917913	4.234887513	-88.7	16.1	24.11894013
63	3.555348061	4.366424281	-92.8	15.2	12.96251656
64	3.784189634	4.331065179	-89	15.3	21.25891671
65	3.784189634	4.30802454	-88	15.5	22.32311147
66	3.737669618	4.318074472	-87	15.3	22.79370669
67	3.761200116	4.351090156	-86	15.3	21.49663295
68	3.663561646	4.390009167	-85	15.3	18.4728341
69	3.555348061	4.39580234	-83.9	15.3	17.50348397
70	3.433987204	4.356703966	-91.7	14.3	8.619876347
71	3.610917913	4.394423612	-89	14.3	14.69235132
72	3.63758616	4.407391631	-85	14.3	14.67179301
73	3.583518938	4.403598204	-83.7	14.1	14.28014861
74	3.496507561	4.387028837	-87.6	13.2	11.41822484
75	3.688879454	4.413273052	-87.2	13.2	13.09104917
76	3.761200116	4.417621814	-86	13.3	14.52304761
77	3.737669618	4.421794703	-85	13.3	12.91898132
78	3.610917913	4.401094511	-83.8	13.2	11.89763076
79	3.555348061	4.402723109	-86.8	12.2	13.27745601
80	3.713572067	4.416850855	-86	12.3	12.11962593
81	3.784189634	4.423096999	-85	12.3	11.42565347
82	3.688879454	4.408057714	-83.8	12.3	10.74100999
83	3.912023005	4.325745025	-71.9	12.1	14.65607195
84	3.713572067	4.402148395	-85.9	11.2	9.272904949
85	3.931825633	4.422701858	-85	11.3	9.934917015
86	3.891820298	4.415355786	-83.8	11.3	10.11855971
87	4.007333185	4.274936845	-74.2	11	8.043379932
88	4.043051268	4.301346594	-73	11.3	10.5165962
89	4.043051268	4.291281718	-71.7	11.1	10.23482645
90	3.970291914	4.268672439	-71	11	10.24899268
91	3.951243719	4.271399741	-69.9	11.3	11.87379003
92	3.970291914	4.237820406	-69	11.2	9.008411089
93	3.931825633	4.421332128	-85	10	10.02596095
94	3.970291914	4.425383303	-83.8	10.4	9.089607768
95	4.007333185	4.257081571	-75.1	10.4	4.929228187
96	4.043051268	4.262950222	-74	10.3	7.062282197
97	4.043051268	4.25485381	-73	10.3	7.396916167
98	3.988984047	4.229659974	-71.7	10.4	7.297752564
99	4.043051268	4.226302344	-71	10.1	6.030047832
100	4.094344562	4.231049384	-70	10.3	6.899370564
101	4.094344562	4.222492501	-69	10.3	5.725992186
102	4.077537444	4.22419964	-68	10.4	6.873283972
103	4.060443011	4.24798249	-66.9	10.3	9.529624659
104	4.043051268	4.242488552	-66.1	10.3	9.205528982
105	4.007333185	4.200389022	-64.9	10.1	6.466264028
106	4.025351691	4.211792935	-64	10.3	7.418683787
107	3.931825633	4.404351947	-83.9	9.2	8.083459994
108	3.970291914	4.403855738	-83	9.1	7.886687619
109	3.912023005	4.367994908	-79.8	9.1	8.094862081
110	3.931825633	4.278815719	-78	9.1	4.18964738
111	3.931825633	4.225346869	-75.9	9.2	2.815177654
112	4.007333185	4.243824838	-75	9.3	5.225509682
113	4.077537444	4.256653866	-74	9.3	6.328229675
114	4.077537444	4.233105653	-73	9.3	5.202359991
115	4.077537444	4.240771688	-71.9	9.3	6.51100858
116	4.110873864	4.223887533	-71.1	9.3	4.377090775
117	4.077537444	4.214740082	-70	9.3	5.134811265
118	4.077537444	4.234079428	-69	9.3	7.61269202
119	4.025351691	4.260827852	-68	9.3	10.62577981
120	4.043051268	4.254033973	-67	9.3	9.697891818
121	4.025351691	4.227460759	-66	9.3	7.269765624
122	4.043051268	4.213378678	-65	9.3	6.108307609
123	4.060443011	4.21921536	-64	9.3	6.789323152
124	4.094344562	4.232942944	-63	9.3	7.524066709
125	4.094344562	4.225293482	-62	9.5	6.887277442
126	4.077537444	4.214819962	-61.1	9.2	6.163244935
127	3.80666249	4.385381603	-83.1	8.5	9.232824887
128	3.931825633	4.372705551	-81.8	8.1	7.152980614
129	3.951243719	4.358511143	-80.8	8	7.341633322
130	4.060443011	4.234576277	-77	8.4	1.568203988
131	4.007333185	4.21251959	-76	8.3	1.953974589
132	3.988984047	4.211254667	-75	8.3	3.838428557
133	4.060443011	4.220344978	-74	8.3	4.358432815
134	4.158883083	4.242732067	-72	8.3	5.864544815
135	4.127134385	4.210377807	-71	8.3	3.89716658
136	4.127134385	4.2336552	-70	8.3	5.487930436
137	4.060443011	4.246118767	-69	8.3	8.597763209
138	4.060443011	4.294012904	-68	8.3	13.17725586
139	4.094344562	4.263923669	-67	8.3	9.381570291
140	4.127134385	4.234801307	-66	8.3	6.872247419
141	4.143134726	4.237305712	-65	8.3	6.870865348
142	4.143134726	4.238172414	-64	8.3	7.940415633
143	4.143134726	4.259324488	-63	8.3	8.802482493
144	4.143134726	4.232171929	-61.8	8.4	6.851689111
145	4.060443011	4.221685625	-60	8.3	5.636848599
146	4.025351691	4.254845525	-77.7	7.2	3.447302431
147	4.077537444	4.240821143	-77	7.3	2.561222086
148	4.025351691	4.222903349	-76	7.3	3.128216762
149	4.025351691	4.219397885	-75	7.3	3.759304986
150	4.060443011	4.213717666	-74	7.3	2.667814321
151	4.158883083	4.221179065	-73	7.3	3.111286391
152	4.219507705	4.223039141	-72	7.3	3.407740645
153	4.158883083	4.260441654	-71	7.3	7.598007514
154	4.094344562	4.280413248	-70	7.3	10.04427339
155	4.077537444	4.299645785	-69	7.3	12.5698356
156	4.094344562	4.319075607	-68	7.3	13.93912256
157	4.189654742	4.294299458	-67	7.3	11.42755382
158	4.204692619	4.267102715	-66	7.3	8.026795078
159	4.189654742	4.237597633	-65	7.3	6.58736801
160	4.127134385	4.239249283	-64	7.3	6.937032002
161	4.094344562	4.236495744	-63	7.3	7.407108941
162	4.094344562	4.230554326	-62	7.3	6.823356653
163	4.110873864	4.23784413	-61	7.3	6.667009858
164	4.110873864	4.232845066	-60	7.3	6.110726233
165	4.060443011	4.223455596	-58.7	7.1	5.727028739
166	3.970291914	4.210865131	-77.2	6.2	1.756338419
167	4.094344562	4.227428843	-76	6.3	2.71618681
168	4.077537444	4.230680927	-75	6.3	3.213041377
169	4.127134385	4.224821179	-74	6.3	2.682326068
170	4.158883083	4.222267005	-73	6.3	3.090209806
171	4.158883083	4.264130453	-72	6.3	7.571402645
172	4.077537444	4.299338137	-71	6.3	11.99022953
173	4.17438727	4.329744417	-70	6.3	13.37765617
174	4.17438727	4.345145102	-69	6.3	14.35685355
175	4.204692619	4.368515265	-68	6.3	16.5750777
176	4.234106505	4.32549584	-67	6.3	13.11920887
177	4.189654742	4.246603183	-66	6.3	6.799861444
178	4.127134385	4.20979282	-65	6.3	4.675445378
179	4.077537444	4.206681794	-64	6.3	4.592175593
180	4.110873864	4.230824249	-63	6.3	5.301350835
181	4.127134385	4.224684603	-62	6.3	5.583466102
182	4.158883083	4.252783453	-61	6.3	5.893741068
183	4.127134385	4.239727421	-60	6.3	6.490104755
184	4.110873864	4.246810741	-58.7	6.5	6.233557804
185	4.110873864	4.246437339	-57.8	6.4	5.937449067
186	4.110873864	4.253012013	-57.1	6	6.222328476
187	3.988984047	4.212479742	-77.1	5.3	1.293171836
188	4.094344562	4.218998764	-76	5.3	1.748045992
189	4.158883083	4.217749425	-75	5.3	2.332662075
190	4.143134726	4.22503287	-74	5.3	3.163459575
191	4.17438727	4.286309551	-73	5.3	7.981013973
192	4.219507705	4.363068575	-72	5.3	14.87132953
193	4.127134385	4.350812558	-71	5.3	14.60614463
194	4.110873864	4.332498234	-70	5.3	14.1536891
195	4.127134385	4.312589969	-69	5.3	13.44572317
196	4.17438727	4.333057507	-68	5.3	13.61468136
197	4.143134726	4.273761634	-67	5.3	9.163375813
198	4.143134726	4.239381057	-66	5.3	6.006725381
199	4.143134726	4.210783737	-65	5.3	3.690028671
200	4.110873864	4.205577108	-64	5.3	3.897512097
201	4.110873864	4.227617399	-63	5.3	4.416998079
202	4.127134385	4.224646676	-62	5.3	4.319734824
203	4.143134726	4.237915114	-61	5.3	4.782210371
204	4.143134726	4.249263414	-60	5.3	5.658097942
205	4.143134726	4.262332435	-59	5.3	7.129312646
206	4.127134385	4.271633575	-58	5.3	8.118875566
207	4.143134726	4.282617056	-57.1	5.4	7.949744613
208	4.060443011	4.286768314	-56	5.3	8.314784147
209	4.043051268	4.289276075	-55	5.3	7.885132789
210	4.043051268	4.276777006	-52.9	5.1	4.846131161
211	4.127134385	4.213558423	-76	4.3	1.540044289
212	4.204692619	4.25008853	-75	4.3	4.031745755
213	4.234106505	4.383010116	-73	4.3	14.98189522
214	4.110873864	4.387992923	-72	4.3	17.35802099
215	4.143134726	4.348940101	-71	4.3	14.47415684
216	4.094344562	4.316286292	-70	4.3	12.43318332
217	4.077537444	4.2944097	-69	4.3	10.84742947
218	4.17438727	4.302674825	-68	4.3	9.950292556
219	4.158883083	4.293674299	-67	4.3	9.310393629
220	4.158883083	4.241413346	-66	4.3	5.275955278
221	4.158883083	4.21074511	-65	4.3	2.487799558
222	4.158883083	4.22440286	-64	4.3	3.444538289
223	4.143134726	4.225823685	-63	4.3	4.271707853
224	4.158883083	4.244599651	-62	4.3	5.271463547
225	4.17438727	4.262488024	-61	4.3	7.293260833
226	4.143134726	4.260817664	-60	4.3	6.70553509
227	4.158883083	4.263828245	-59	4.3	6.629693938
228	4.110873864	4.280899824	-58	4.3	7.674712461
229	4.060443011	4.287077461	-57	4.3	8.744953783
230	4.043051268	4.291228724	-56	4.3	9.116212637
231	4.060443011	4.291369647	-55	4.3	7.68265937
232	4.025351691	4.288080714	-54	4.3	5.962153588
233	4.043051268	4.286727089	-53	4.3	4.911088503
234	4.094344562	4.20708797	-77.2	3.3	1
235	4.219507705	4.222100386	-76	3.3	1.009156221
236	4.234106505	4.30564348	-74	3.3	8.176058759
237	4.143134726	4.36293842	-73	3.3	14.32575695
238	4.077537444	4.358078611	-72	3.3	15.26107358
239	4.110873864	4.325249909	-71	3.3	12.07349931
240	4.077537444	4.297595732	-70	3.3	10.24622853
241	4.077537444	4.275211964	-69	3.3	8.858629132
242	4.127134385	4.27445595	-68	3.3	8.146516989
243	4.143134726	4.271065888	-67	3.3	7.750380855
244	4.158883083	4.239132873	-66	3.3	5.356460921
245	4.158883083	4.218651371	-65	3.3	3.292164948
246	4.127134385	4.219816459	-64	3.3	3.085027039
247	4.17438727	4.242831628	-63	3.3	4.91316161
248	4.127134385	4.267293751	-62	3.3	6.571301433
249	4.110873864	4.294260632	-61	3.3	9.166485473
250	4.110873864	4.291873751	-60	3.3	9.274114262
251	4.094344562	4.27244944	-59	3.3	7.45703626
252	4.077537444	4.279589502	-58	3.3	7.263719063
253	4.077537444	4.286357102	-57	3.3	7.593343024
254	4.043051268	4.294704747	-56	3.3	7.983778115
255	4.043051268	4.298616782	-55	3.3	6.743542046
256	4.007333185	4.291400084	-54	3.3	5.500887352
257	4.007333185	4.293859508	-53	3.3	5.848823756
258	4.007333185	4.3117598	-52	3.3	6.707780956
259	3.931825633	4.337532458	-51.1	3.2	7.777158483
260	3.912023005	4.179700878	-78	2.5	1.182433387
261	4.077537444	4.226607187	-77	2.3	2.352183829
262	4.234106505	4.226797387	-76	2.3	1.275895947
263	4.234106505	4.274069034	-75	2.3	5.242440054
264	4.143134726	4.313825817	-74	2.3	9.46103938
265	4.094344562	4.345553038	-73	2.3	13.09174021
266	4.060443011	4.342260575	-72	2.3	13.24394079
267	4.077537444	4.315452009	-71	2.3	10.49569237
268	4.060443011	4.277346095	-70	2.3	8.422412936
269	4.060443011	4.262734013	-69	2.3	7.137777832
270	4.110873864	4.260231895	-68	2.3	6.25895336
271	4.158883083	4.246828142	-67	2.3	5.644104472
272	4.143134726	4.244533966	-66	2.3	4.633810485
273	4.143134726	4.227039044	-65	2.3	3.358158844
274	4.158883083	4.238016091	-64	2.3	3.133399528
275	4.143134726	4.24734755	-63	2.3	4.797413154
276	4.110873864	4.254111774	-62	2.3	6.400961168
277	4.094344562	4.282550351	-61	2.3	7.924349057
278	4.094344562	4.294467546	-60	2.3	8.267448212
279	4.077537444	4.281989951	-59	2.3	7.298961876
280	4.094344562	4.281032403	-58	2.3	6.787768322
281	4.077537444	4.278433158	-57	2.3	6.311990339
282	4.060443011	4.292145045	-56	2.3	6.52811171
283	4.060443011	4.290739648	-55	2.3	6.202806721
284	4.025351691	4.304223638	-54	2.3	6.229066072
285	4.007333185	4.314675674	-53	2.3	6.804698693
286	3.951243719	4.328273724	-52	2.3	8.06549307
287	3.931825633	4.35925869	-50.8	2.2	9.811394409
288	3.931825633	4.206902522	-79	1.3	2.102719993
289	4.025351691	4.208761223	-78	1.3	1.627460287
290	4.189654742	4.283687834	-76	1.3	5.072272547
291	4.143134726	4.311070329	-75	1.3	9.004264876
292	4.127134385	4.325876195	-74	1.3	9.950465315
293	4.060443011	4.321056569	-73	1.3	10.80769493
294	4.077537444	4.316950616	-72	1.3	10.42883468
295	4.043051268	4.283395306	-71	1.3	8.376977348
296	4.060443011	4.251679742	-70	1.3	6.592550776
297	4.025351691	4.251181463	-69	1.3	5.849687551
298	4.094344562	4.251734061	-68	1.3	4.810542829
299	4.143134726	4.23977061	-67	1.3	3.518651852
300	4.143134726	4.222389976	-66	1.3	2.699947474
301	4.17438727	4.231881282	-65	1.3	2.53565377
302	4.143134726	4.247614277	-64	1.3	3.550266729
303	4.077537444	4.241949235	-63	1.3	4.628973236
304	4.043051268	4.240108459	-62	1.3	5.511598404
305	4.043051268	4.27369648	-61	1.3	6.409426353
306	4.077537444	4.275643474	-60	1.3	6.611208736
307	4.094344562	4.294641094	-59	1.3	6.527593434
308	4.077537444	4.290058734	-58	1.3	6.392150464
309	4.025351691	4.299748999	-57	1.3	6.19520533
310	3.970291914	4.289240624	-56	1.3	6.499260976
311	3.951243719	4.295446221	-55	1.3	6.341704868
312	3.970291914	4.315464861	-54	1.3	6.830612526
313	3.951243719	4.322271319	-53	1.3	7.591442676
314	3.931825633	4.352028085	-52	1.3	8.653391571
315	3.891820298	4.362396776	-51	1.3	10.39601049
316	3.610917913	4.268387953	-80	0.2	7.71686563
317	3.891820298	4.236812833	-79	0.3	3.54387465
318	4.219507705	4.269844888	-77	0.3	4.061287525
319	4.127134385	4.300749222	-76	0.3	7.091823967
320	4.158883083	4.332931905	-75	0.3	9.22453246
321	4.110873864	4.323003233	-74	0.3	9.755247769
322	4.060443011	4.312462916	-73	0.3	9.322486751
323	4.060443011	4.292862317	-72	0.3	8.207673636
324	4.060443011	4.273932447	-71	0.3	6.758226551
325	4.025351691	4.252263555	-70	0.3	5.538376032
326	4.007333185	4.243558655	-69	0.3	5.102332594
327	4.043051268	4.247159749	-68	0.3	4.678900555
328	4.060443011	4.23302808	-67	0.3	3.917552129
329	4.094344562	4.232346953	-66	0.3	2.860786001
330	4.094344562	4.235949222	-65	0.3	2.83124423
331	4.043051268	4.22712275	-64	0.3	3.363168852
332	4.007333185	4.240010558	-63	0.3	3.865724462
333	4.007333185	4.240388438	-62	0.3	4.205368439
334	3.988984047	4.244353324	-61	0.3	4.804496268
335	4.007333185	4.258646404	-60	0.3	5.410707212
336	3.988984047	4.276069499	-59	0.3	6.059935119
337	3.951243719	4.282369145	-58	0.3	6.409426353
338	3.931825633	4.293252392	-57	0.3	6.577866271
339	3.931825633	4.296439579	-56	0.3	6.830612526
340	3.931825633	4.310505409	-55	0.3	6.997497614
341	3.951243719	4.324640529	-54	0.3	7.248170763
342	3.931825633	4.335942781	-53	0.3	7.598525791
343	3.912023005	4.345874664	-52	0.3	8.228404703
344	3.891820298	4.378179318	-50.9	0	9.896564541
345	3.663561646	4.307700248	-80.2	-0.6	10.08020724
346	3.912023005	4.252335962	-79	-0.7	4.797067636
347	4.143134726	4.270128867	-77	-0.7	5.024591094
348	4.077537444	4.294430486	-76	-0.7	6.710545098
349	4.094344562	4.316654986	-75	-0.7	8.556301075
350	4.110873864	4.314813646	-74	-0.7	8.661511239
351	4.077537444	4.295269631	-73	-0.7	7.744679811
352	4.043051268	4.273263498	-72	-0.7	6.622610823
353	4.043051268	4.262669478	-71	-0.7	5.519027036
354	4.060443011	4.258249476	-70	-0.7	4.784974514
355	4.043051268	4.258332261	-69	-0.7	4.437210869
356	4.043051268	4.25089509	-68	-0.7	4.309887567
357	4.043051268	4.244446859	-67	-0.7	3.923080413
358	4.007333185	4.226374259	-66	-0.7	2.909849525
359	4.007333185	4.220907844	-65	-0.7	2.351665553
360	4.007333185	4.231319448	-64	-0.7	2.387081125
361	4.007333185	4.22679659	-63	-0.7	2.595428346
362	4.007333185	4.23592634	-62	-0.7	2.788227267
363	4.007333185	4.254631956	-61	-0.7	3.587928167
364	3.988984047	4.26884046	-60	-0.7	4.716561993
365	3.988984047	4.275390621	-59	-0.7	5.834830286
366	3.951243719	4.295419984	-58	-0.7	6.647142585
367	3.951243719	4.315194906	-57	-0.7	7.198070685
368	3.951243719	4.311590328	-56	-0.7	7.439069336
369	3.931825633	4.325306692	-55	-0.7	7.574857823
370	3.970291914	4.337682711	-54	-0.7	7.624439624
371	3.931825633	4.334723151	-53	-0.7	7.439587612
372	3.912023005	4.354007127	-51.7	-0.9	6.90317126
373	3.891820298	4.364823644	-50	-0.7	6.580457654
374	3.912023005	4.393295917	-48.6	-0.9	8.44037986
375	3.891820298	4.370383618	-48	-0.8	5.482229392
376	3.891820298	4.383527182	-47	-0.9	5.145522316
377	3.465735903	4.39911133	-80.8	-1.9	18.84461123
378	3.912023005	4.270427124	-79	-1.7	5.35663368
379	4.110873864	4.289516443	-77	-1.7	5.196831707
380	4.077537444	4.294827741	-76	-1.7	6.061835467
381	4.043051268	4.296472677	-75	-1.7	7.146243018
382	4.094344562	4.309841569	-74	-1.7	7.055371842
383	4.043051268	4.280521666	-73	-1.7	6.318036901
384	4.025351691	4.270632084	-72	-1.7	5.489312507
385	4.007333185	4.26309303	-71	-1.7	4.661624666
386	4.043051268	4.256282139	-70	-1.7	3.976981187
387	4.043051268	4.272563438	-69	-1.7	3.815451625
388	4.025351691	4.248034355	-68	-1.7	3.445229324
389	4.007333185	4.236898777	-67	-1.7	2.870633257
390	4.007333185	4.235840382	-66	-1.7	2.054347504
391	4.007333185	4.220467314	-65	-1.7	1.526741855
392	4.007333185	4.224318289	-64	-1.7	1.43103343
393	4.007333185	4.223885186	-63	-1.7	1.591526438
394	4.007333185	4.238022274	-62	-1.7	2.006320532
395	3.988984047	4.257346298	-61	-1.7	3.140309884
396	3.970291914	4.281627216	-60	-1.7	4.884829152
397	3.970291914	4.300525869	-59	-1.7	6.09258655
398	3.951243719	4.307233632	-58	-1.7	7.162136836
399	3.951243719	4.326074805	-57	-1.7	7.993279854
400	3.951243719	4.343715466	-56	-1.7	8.180723249
401	3.931825633	4.337582211	-55	-1.7	8.00623677
402	3.931825633	4.357956396	-54	-1.7	8.321003467
403	3.912023005	4.351031052	-52.8	-1.6	6.907662991
404	3.912023005	4.356319127	-49.9	-1.8	4.123480725
405	3.912023005	4.36618952	-48.9	-1.7	3.884036904
406	3.891820298	4.367194925	-48.2	-1.6	4.195521182
407	3.891820298	4.380479087	-47	-1.7	4.453104687
408	3.784189634	4.381949621	-45.7	-1.5	4.193966352
409	3.688879454	4.358300485	-44.8	-1.9	3.212350341
410	3.970291914	4.285491903	-79	-2.7	5.469963511
411	4.219507705	4.311938139	-78	-2.7	4.583537648
412	4.127134385	4.28421157	-77	-2.7	4.017234008
413	4.060443011	4.2814971	-76	-2.7	4.487656465
414	4.060443011	4.302790147	-75	-2.7	5.848650997
415	4.025351691	4.292268999	-74	-2.7	5.469617993
416	4.025351691	4.277509037	-73	-2.7	4.973454462
417	4.007333185	4.264129056	-72	-2.7	4.741439274
418	4.007333185	4.254733641	-71	-2.7	4.110523808
419	4.025351691	4.263848551	-70	-2.7	3.602612673
420	4.007333185	4.256561475	-69	-2.7	3.441946905
421	3.988984047	4.249932969	-68	-2.7	3.00089346
422	3.988984047	4.24785782	-67	-2.7	2.298455815
423	3.988984047	4.238637547	-66	-2.7	1.677042089
424	3.988984047	4.229276285	-65	-2.7	1.137516076
425	4.007333185	4.232161107	-64	-2.7	1.110220172
426	3.988984047	4.25395581	-63	-2.7	1.360375044
427	3.988984047	4.258011659	-62	-2.7	1.772404996
428	3.970291914	4.273287449	-61	-2.7	3.199911701
429	3.970291914	4.304945813	-60	-2.7	5.122372625
430	3.970291914	4.313621847	-59	-2.7	6.337731414
431	3.951243719	4.331137104	-58	-2.7	7.412464467
432	3.951243719	4.346969019	-57	-2.7	8.308910345
433	3.951243719	4.347660215	-56	-2.7	7.761264665
434	3.951243719	4.349039279	-55	-2.7	7.495215975
435	3.931825633	4.350138475	-54	-2.7	6.52344722
436	3.912023005	4.358304819	-53	-2.7	6.268627858
437	3.850147602	4.358549947	-52	-2.7	6.390077358
438	3.850147602	4.349024613	-51	-2.5	4.961879617
439	3.891820298	4.357132858	-49.6	-2.6	4.24095677
440	3.891820298	4.36560191	-49.1	-2.6	4.009287099
441	3.891820298	4.381650263	-48	-2.7	3.992529487
442	3.891820298	4.382583679	-47	-2.7	4.191720487
443	3.761200116	4.377882052	-46	-2.7	4.696003686
444	3.663561646	4.376879895	-44.7	-2.8	4.522726519
445	3.526360525	4.386870607	-43	-2.7	6.912154722
446	3.526360525	4.390120917	-42	-2.9	7.261473197
447	3.583518938	4.410906881	-41.1	-3	9.240253519
448	3.555348061	4.399892219	-40	-3	7.893943492
449	3.135494216	4.303938997	-80.8	-3.9	22.7239121
450	3.63758616	4.296979915	-80.1	-3.6	8.242916449
451	3.931825633	4.240714105	-79	-3.7	2.862168072
452	4.158883083	4.282183648	-78	-3.7	2.666777768
453	4.094344562	4.257883531	-77	-3.7	2.078360989
454	4.007333185	4.255838373	-76	-3.7	3.276789407
455	4.060443011	4.293093719	-75	-3.7	5.296168068
456	4.025351691	4.284493089	-74	-3.7	4.44947675
457	3.988984047	4.280254033	-73	-3.7	4.420107739
458	3.988984047	4.273901096	-72	-3.7	4.477118172
459	4.025351691	4.280740727	-71	-3.7	4.013433312
460	4.025351691	4.270415748	-70	-3.7	3.751012559
461	3.988984047	4.27879097	-69	-3.7	3.430544819
462	4.007333185	4.268791557	-68	-3.7	2.920387818
463	3.988984047	4.259415062	-67	-3.7	2.367904888
464	3.988984047	4.253148359	-66	-3.7	1.821295761
465	3.970291914	4.247919663	-65	-3.7	1.531233586
466	3.951243719	4.237033657	-64	-3.7	1.382488182
467	3.951243719	4.254699844	-63	-3.7	1.697427638
468	3.951243719	4.255950501	-62	-3.7	1.765667399
469	3.951243719	4.283896648	-61	-3.7	3.029053159
470	3.951243719	4.305614375	-60	-3.7	4.772535874
471	3.951243719	4.326515699	-59	-3.7	5.946950806
472	3.931825633	4.33426555	-58	-3.7	6.656298807
473	3.931825633	4.346764596	-57	-3.7	7.216555886
474	3.931825633	4.346233187	-56	-3.7	7.166801326
475	3.931825633	4.351945962	-55	-3.7	6.416336709
476	3.891820298	4.349594077	-54	-3.7	5.755188438
477	3.850147602	4.346968075	-53	-3.7	5.450096239
478	3.828641396	4.343826036	-52	-3.7	5.307051878
479	3.828641396	4.356215602	-51	-3.7	5.240539706
480	3.850147602	4.37364342	-50	-3.7	5.430920002
481	3.871201011	4.376720276	-49	-3.7	4.996085877
482	3.871201011	4.385636794	-48	-3.7	4.247867126
483	3.850147602	4.394026264	-47	-3.7	4.612042865
484	3.713572067	4.400597965	-46	-3.7	6.582185243
485	3.63758616	4.399919472	-44.8	-3.5	8.724049957
486	3.526360525	4.411474177	-44	-3.7	10.70352131
487	3.526360525	4.413248095	-43	-3.7	11.49285668
488	3.526360525	4.410892302	-42	-3.7	11.30161259
489	3.583518938	4.415526778	-41	-3.7	10.30824898
490	3.555348061	4.398642645	-40	-3.7	8.17899566
491	3.555348061	4.391750131	-38.9	-3.6	7.171811333
492	3.091042453	3.564956021	-81	-4.8	35.09966792
493	3.583518938	4.368070798	-80	-4.7	12.61682602
494	3.912023005	4.247593569	-79	-4.7	2.206202568
495	4.143134726	4.294232813	-78	-4.7	3.055658028
496	4.077537444	4.259129852	-77	-4.7	1.780524664
497	4.025351691	4.265379572	-76	-4.7	2.158348355
498	4.060443011	4.284141183	-75	-4.7	3.44903002
499	4.043051268	4.284938715	-74	-4.7	4.02932713
500	4.007333185	4.283447414	-73	-4.7	4.332518982
501	4.007333185	4.299970443	-72	-4.7	4.385037684
502	3.988984047	4.292157396	-71	-4.7	4.208996376
503	4.007333185	4.298191816	-70	-4.7	4.022935051
504	3.970291914	4.297527249	-69	-4.7	3.542492579
505	3.988984047	4.290874506	-68	-4.7	3.220124491
