	Long	Lat	coords.x1	coords.x2	UID	wwf_terr_ecor_asc	wwf_biomes_asc	Morrone_Province	Morrone_Dominion	Elevation	Elev_Range	Temp	Temp_Seas	Prec	Prec_Seas	Bird_Richness_(4297)	Bothrops_Richness_(34)	Didelphidae_Richness_(94)	Hylidae_Richness_(473)	Sigmodontinae_Richness_(400)	pcps1.hylidae	pcps2.hylidae	pcps3.hylidae	pcps4.hylidae	pcps5.hylidae	pcps1.leptodactylidae	pcps2.leptodactylidae	pcps3.leptodactylidae	pcps4.leptodactylidae	pcps5.leptodactylidae	pcps1.bothrops	pcps2.bothrops	pcps3.bothrops	pcps4.bothrops	pcps5.bothrops	pcps1.didelphidae	pcps2.didelphidae	pcps3.didelphidae	pcps4.didelphidae	pcps5.didelphidae	pcps1.sigmodontinae	pcps2.sigmodontinae	pcps3.sigmodontinae	pcps4.sigmodontinae	pcps5.sigmodontinae	pcps1.tyrannidae	pcps2.tyrannidae	pcps3.tyrannidae	pcps4.tyrannidae	pcps5.tyrannidae	pcps1.furnariidae	pcps2.furnariidae	pcps3.furnariidae	pcps4.furnariidae	pcps5.furnariidae	pcps1_tyr+fur	pcps1_mean_all	pcps2.hylidae	pcps1.leptodactylidae	pcps1.bothrops	pcps1.didelphidae	pcps2.sigmodontinae	pcps1.tyrannidae	pcps1.furnariidae	pcps_mean_concordantes
654	-4826948.841	-976929.376	-50.0	-7.7	832	65	1	40	40	47.329	28.3	25.69	46.401	1898.68	65.501	429	1	5	18	12	0.032048597	0.104902703	-0.037690737	0.001571728	0.088865105	-0.030931049	0.070061336	-0.00856449	-0.004275599	0.013918226	-0.024928268	0.053605788	0.144606695	0.045388886	-0.039571923	-0.10819495	-0.010950512	-0.077719304	-0.034741383	-0.040961239	0.059495786	-0.039029495	0.066413077	-0.029848607	0.040460146	0.062639595	-0.027459903	0.045037417	-0.005034454	-0.054691153	-0.110849212	0.04826202	-0.072430808	0.08027929	0.003743362	-0.024104809	-0.017245643	0.104902703	0.030931049	0.024928268	0.10819495	0.039029495	0.062639595	-0.110849212	0.037110978
655	-4730462.56	-976929.376	-49.0	-7.7	833	65	1	40	40	47.399	21.964	25.739	54.326	1830.674	68.006	403	1	6	19	8	-0.042498509	0.089370002	0.003999503	-0.037866376	0.118348934	-0.027865962	0.057198421	0.003822164	-0.029184641	0.000236245	-0.019004849	0.055411791	0.142257081	0.025897435	-0.038758576	-2.46E-05	-0.141225433	0.058011492	-0.052146827	-0.059273065	0.041230068	-0.054147402	0.033425772	-0.025695167	0.028103189	-0.025473264	-0.081384302	0.033543458	-0.021507319	0.003611025	-0.176140752	-0.04774448	-0.084922594	0.006083261	-0.038742932	-0.100807008	-0.035682553	0.089370002	0.027865962	0.019004849	0.0000246	0.054147402	-0.025473264	-0.176140752	-0.001600172
656	-4633976.28	-976929.376	-48.0	-7.7	834	92	7	42	41	47.31	14.001	25.776	65.704	1702.493	72.478	367	1	5	17	7	0.099227866	0.09232117	0.066722532	0.12405616	0.074301788	-0.087882248	0.012933554	0.011931946	0.002163062	-0.014504659	-0.019004849	0.055411791	0.142257081	0.025897435	-0.038758576	0.007829271	-0.094359807	0.096520226	0.040058221	-0.045978927	0.047273908	-0.043981247	0.049758894	-0.036620431	0.01087039	-0.036161765	-0.085592451	0.021357885	-0.027316157	0.007815862	-0.125078754	-0.112945843	-0.109051468	-0.054650918	-0.05932074	-0.08062026	-0.016256653	0.09232117	0.087882248	0.019004849	-0.007829271	0.043981247	-0.036161765	-0.125078754	0.010588532
657	-4537490	-976929.376	-47.0	-7.7	835	92	7	42	41	54.547	23.904	25.37	73.99	1341.445	76.561	341	2	6	14	6	0.029267755	0.104880069	0.057985274	0.022475312	0.08949716	-0.031562216	0.046835614	-0.012931977	-0.028715933	-0.04052885	-0.176464207	-0.019872972	-0.000300504	0.01375202	0.008683395	0.047771799	-0.04399456	0.0159151	0.088627673	-0.011302813	0.075877846	-0.002724683	0.056055555	-0.040263264	-0.008858888	-0.050256838	-0.086855713	0.003933043	-0.027758862	0.001175393	-0.077992622	-0.121799749	-0.123252386	-0.052669543	-0.038423042	-0.06412473	-0.026194069	0.104880069	0.031562216	0.176464207	-0.047771799	0.002724683	-0.050256838	-0.077992622	0.019944274
658	-4441003.72	-976929.376	-46.0	-7.7	836	92	7	42	41	59.631	22.128	25.239	83.89	1187.882	80.192	327	2	5	12	8	-0.033400397	0.093889903	0.084126943	0.005935971	0.121927115	-0.031562216	0.046835614	-0.012931977	-0.028715933	-0.04052885	-0.176464207	-0.019872972	-0.000300504	0.01375202	0.008683395	0.119917226	-0.076273167	0.03715676	0.045345705	-0.100647629	0.118081811	0.051319877	0.053374363	-0.02213117	0.003854347	-0.053014243	-0.088449277	0.001233927	-0.028262462	0.002849985	-0.091852046	-0.120020862	-0.120684159	-0.059303383	-0.040569736	-0.072433145	-0.021184867	0.093889903	0.031562216	0.176464207	-0.119917226	-0.051319877	-0.053014243	-0.091852046	-0.002026724
659	-4344517.439	-976929.376	-45.0	-7.7	837	92	7	42	41	63.08	22.452	25.336	99.377	1084.15	81.685	330	1	5	13	8	0.023577718	0.096015456	0.137499384	-0.013954489	0.011082593	-0.031562216	0.046835614	-0.012931977	-0.028715933	-0.04052885	-0.154381283	-0.025378225	-0.242232823	-0.017536344	0.06966051	0.119917226	-0.076273167	0.03715676	0.045345705	-0.100647629	0.118081811	0.051319877	0.053374363	-0.02213117	0.003854347	-0.059361417	-0.090150069	-0.006202805	-0.027869842	0.002105449	-0.091852046	-0.120020862	-0.120684159	-0.059303383	-0.040569736	-0.075606732	-0.010797172	0.096015456	0.031562216	0.154381283	-0.119917226	-0.051319877	-0.059361417	-0.091852046	-0.005784516
660	-4248031.159	-976929.376	-44.0	-7.7	838	101	2	42	41	60.77	28.241	25.804	104.376	978.03	84.133	325	2	5	13	8	0.023577718	0.096015456	0.137499384	-0.013954489	0.011082593	-0.013907513	0.053191734	-0.021479309	-0.033899246	-0.037310834	0.080199885	-0.113798388	-0.044532228	-0.10175792	0.075525062	0.23767267	0.052444517	0.038896934	-0.046185625	-0.00169016	0.118081811	0.051319877	0.053374363	-0.02213117	0.003854347	-0.038564696	-0.090555739	-0.002345218	-0.011188203	0.001117306	-0.155490614	-0.102192893	-0.099875278	-0.05234109	-0.065470714	-0.097027655	0.035938466	0.096015456	0.013907513	-0.080199885	-0.23767267	-0.051319877	-0.038564696	-0.155490614	-0.064760682
661	-4151544.879	-976929.376	-43.0	-7.7	839	113	13	41	41	55.876	24.761	26.238	100.816	865.121	89.508	318	2	5	10	7	-0.193475809	0.030817759	0.145622352	0.023923776	0.123120472	-0.013907513	0.053191734	-0.021479309	-0.033899246	-0.037310834	0.080199885	-0.113798388	-0.044532228	-0.10175792	0.075525062	0.23767267	0.052444517	0.038896934	-0.046185625	-0.00169016	0.112942557	0.044799772	0.049843937	-0.033272905	-0.028158135	-0.073450229	-0.085542322	-0.023310286	-0.027872662	0.001149449	-0.177106843	-0.088724084	-0.083354747	-0.04556183	-0.06535288	-0.125278536	-0.00387504	0.030817759	0.013907513	-0.080199885	-0.23767267	-0.044799772	-0.073450229	-0.177106843	-0.081214875
662	-4055058.599	-976929.376	-42.0	-7.7	840	113	13	41	41	54.53	20.005	26.577	102.277	732.012	98.838	302	1	6	11	8	-0.11640774	0.067344354	0.146649454	0.083025913	0.177755963	0.011259049	0.063052036	-0.026330437	-0.034254685	-0.050581683	0.321778394	-0.159622497	-0.045906183	0.150646844	-0.015837942	0.245023621	0.096413467	-0.003904264	-0.064747127	-0.001056412	0.121184792	0.059649719	0.030995468	-0.027499301	-0.02766244	-0.138986077	-0.044231075	-0.059837645	-0.037285935	-0.032505746	-0.13597853	-0.09448924	-0.110742212	-0.051065358	-0.055193279	-0.137482304	0.04398193	0.067344354	-0.011259049	-0.321778394	-0.245023621	-0.059649719	-0.138986077	-0.13597853	-0.120761577
663	-3958572.318	-976929.376	-41.0	-7.7	841	113	13	41	41	67.842	37.654	25.321	112.692	633.959	98.381	295	1	6	12	8	-0.11640774	0.067344354	0.146649454	0.083025913	0.177755963	0.011259049	0.063052036	-0.026330437	-0.034254685	-0.050581683	0.321778394	-0.159622497	-0.045906183	0.150646844	-0.015837942	0.245023621	0.096413467	-0.003904264	-0.064747127	-0.001056412	0.0787477	-0.004271559	0.065496094	-0.049825465	-0.031662729	-0.135406192	-0.049432392	-0.062717671	-0.036295638	-0.032519021	-0.13597853	-0.09448924	-0.110742212	-0.051065358	-0.055193279	-0.135692361	0.0384309	0.067344354	-0.011259049	-0.321778394	-0.245023621	0.004271559	-0.135406192	-0.13597853	-0.111118553
664	-3862086.038	-976929.376	-40.0	-7.7	842	113	13	41	41	74.112	32.3	23.852	134.118	695.204	91.148	290	1	7	14	11	-0.116058693	0.065214845	0.146087598	0.088805919	0.174587497	-0.011192049	0.058823253	-0.015912732	-0.031246553	-0.053802637	0.321778394	-0.159622497	-0.045906183	0.150646844	-0.015837942	0.203164419	0.04066348	-0.018338159	-0.085899992	-0.00316152	0.084446387	0.002361216	0.072358621	-0.040447228	0.003254944	-0.121500212	-0.061653623	-0.059904917	-0.034481013	-0.03039272	-0.13597853	-0.09448924	-0.110742212	-0.051065358	-0.055193279	-0.128739371	0.032094245	0.065214845	0.011192049	-0.321778394	-0.203164419	-0.002361216	-0.121500212	-0.13597853	-0.101196554
665	-3765599.758	-976929.376	-39.0	-7.7	843	113	13	41	41	72.004	34.409	23.66	153.515	776.066	94.897	285	1	8	15	11	-0.116058693	0.065214845	0.146087598	0.088805919	0.174587497	-0.011192049	0.058823253	-0.015912732	-0.031246553	-0.053802637	0.321778394	-0.159622497	-0.045906183	0.150646844	-0.015837942	0.175979109	0.038926934	-0.029249722	-0.060294374	0.005595835	0.098865139	0.021608073	0.061137283	-0.034330546	-0.018277914	-0.118159965	-0.064179025	-0.054128293	-0.03731767	-0.024910358	-0.177106843	-0.088724084	-0.083354747	-0.04556183	-0.06535288	-0.147633404	0.024872156	0.065214845	0.011192049	-0.321778394	-0.175979109	-0.021608073	-0.118159965	-0.177106843	-0.105460784
666	-3669113.478	-976929.376	-38.0	-7.7	844	113	13	41	41	74.114	35.314	23.076	165.885	755.828	91.272	284	1	7	14	13	-0.116058693	0.065214845	0.146087598	0.088805919	0.174587497	0.011369313	0.063410032	-0.025914236	-0.034411668	-0.051653467	0.321778394	-0.159622497	-0.045906183	0.150646844	-0.015837942	0.132561039	-0.03231637	-0.005224572	-0.042061584	0.007707187	0.051212926	-0.040005817	0.057625492	-0.049166586	-0.016829098	-0.089144297	-0.078912272	-0.049723413	-0.021305031	-0.02146104	-0.16481399	-0.110844527	-0.089639577	-0.059731499	-0.065257501	-0.126979144	0.020986385	0.065214845	-0.011369313	-0.321778394	-0.132561039	0.040005817	-0.089144297	-0.16481399	-0.087778053
667	-3572627.197	-976929.376	-37.0	-7.7	845	113	13	41	41	78.447	30.365	22.56	140.365	612.577	90.855	299	2	7	17	16	-0.132525057	0.055620034	0.123192563	0.104744287	0.190961785	-0.028076029	0.049577655	-0.007968986	-0.026195407	-0.053813027	0.174576105	-0.054756123	0.104194409	0.004786259	-0.006551489	0.132561039	-0.03231637	-0.005224572	-0.042061584	0.007707187	0.06547572	-0.025201881	0.077006107	-0.046062314	0.001065416	-0.089250812	-0.07894638	-0.049918406	-0.021194656	-0.021142189	-0.187807293	-0.104135585	-0.071085575	-0.050088212	-0.06838485	-0.138529053	-0.009292332	0.055620034	0.028076029	-0.174576105	-0.132561039	0.025201881	-0.089250812	-0.187807293	-0.067899615
668	-3476140.917	-976929.376	-36.0	-7.7	846	113	13	41	41	64.573	49.671	22.922	137.81	679.859	68.744	358	2	9	21	16	-0.22859515	0.011825444	0.085259818	0.088237086	0.164720862	-0.028076029	0.049577655	-0.007968986	-0.026195407	-0.053813027	0.174576105	-0.054756123	0.104194409	0.004786259	-0.006551489	0.03584546	-0.114943091	0.025361027	-0.004523189	-0.023384688	0.059695474	-0.035029596	0.067234566	-0.049944882	-0.012712664	0.045962345	-0.048849212	0.001139375	0.028658038	-0.027428083	-0.153834028	-0.110300597	-0.093025833	-0.050693217	-0.064967047	-0.053935842	-0.013489403	0.011825444	0.028076029	-0.174576105	-0.03584546	0.035029596	0.045962345	-0.153834028	-0.034766026
669	-3374467.025	-987650.23	-35.0	-7.8	847	63	1	45	45	34.665	43.371	24.457	116.362	1385.016	62.655	377	3	8	20	16	-0.280628594	-0.030845829	0.080293272	0.045999117	0.104421436	0.011779384	0.060567295	-0.021337893	-0.033350402	-0.057888872	0.025611302	-0.072339072	0.072723613	-0.09849745	0.084335903	-0.012641713	-0.037216016	-0.069981134	0.027419346	0.014878217	0.059695474	-0.035029596	0.067234566	-0.049944882	-0.012712664	0.032411025	-0.057347063	0.000285854	0.023963471	-0.022756603	-0.12612142	-0.109984006	-0.106715873	-0.044651745	-0.054603746	-0.046855198	-0.041413506	-0.030845829	-0.011779384	-0.025611302	0.012641713	0.035029596	0.032411025	-0.12612142	-0.016325086
670	-7432078.407	-1103232.762	-77.0	-8.7	849	76	1	39	36	172.308	136.599	12.915	41.921	978.979	56.238	684	6	11	3	41	0.168853808	-0.128591331	0.031245479	0.245592999	0.128585965	0.176381444	-0.12266807	-0.135390414	0.119838846	-0.079456502	-0.147707992	-0.003668827	0.116155643	0.027346236	-0.014343688	0.014431945	0.014998956	-0.086575067	0.074087254	0.016439884	0.073004625	0.005877769	0.049240503	0.003035785	0.048454275	-0.001136305	-0.060805491	-0.024018679	0.038676513	0.060232648	-0.089041929	0.123146451	0.057473047	0.084571928	0.016370669	-0.045089117	0.027826514	-0.128591331	-0.176381444	0.147707992	-0.014431945	-0.005877769	-0.001136305	-0.089041929	-0.03825039
671	-7335592.127	-1103232.762	-76.0	-8.7	850	69	1	36	36	91.022	85.288	23.935	26.903	2850.105	37.6	844	5	16	26	35	0.019944833	0.084502784	0.123520353	0.109179799	0.10407574	-0.086758289	0.01773709	-0.019927218	0.04515404	0.020611677	-0.147707992	-0.003668827	0.116155643	0.027346236	-0.014343688	-0.049612632	-0.019361916	-0.101045229	-0.008251655	0.042021317	0.024652878	-0.061529355	0.045138112	-0.004274868	0.051594139	0.07993824	-0.032242991	0.020735575	0.039153068	0.018985442	-0.024357582	0.115132502	-0.043260338	0.081575139	0.043142995	0.027790329	-0.026271506	0.084502784	0.086758289	0.147707992	0.049612632	0.061529355	0.07993824	-0.024357582	0.06938453
672	-7239105.847	-1103232.762	-75.0	-8.7	851	69	1	36	36	47.877	59.653	26.42	27.14	2656.962	39.497	727	5	18	43	17	0.12571262	0.101152096	0.159884571	0.07538113	-0.056628744	-0.094904857	0.015891611	-0.017081197	0.035090019	0.030543802	-0.147707992	-0.003668827	0.116155643	0.027346236	-0.014343688	-0.041324594	-0.027379265	-0.107291866	-0.009257592	0.040238319	-0.053370159	-0.153787062	-0.061122281	-0.007146556	-0.006241678	0.1500719	0.043940901	-0.020655015	0.011089909	-0.001158246	0.060086009	0.096672943	-0.070845235	0.014275224	0.069599951	0.105078955	-0.000205296	0.101152096	0.094904857	0.147707992	0.041324594	0.153787062	0.1500719	0.060086009	0.10700493
673	-7142619.567	-1103232.762	-74.0	-8.7	852	74	1	38	36	44.012	12.981	26.011	48.048	1742.592	43.852	633	4	19	47	17	0.135988037	0.102913789	0.15955238	0.093321309	-0.052614692	-0.105090906	-0.011658828	-0.009308399	0.023794846	0.024353811	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.038135376	-0.02947513	-0.107962511	-0.010475225	0.038567505	-0.066290309	-0.157169633	-0.082814205	-0.010719617	-0.043019029	0.138740454	0.023133258	0.017696012	0.026210859	-0.030850078	0.145590524	0.074854094	-0.038930484	-0.051639349	0.065079132	0.142165489	0.004601597	0.102913789	0.105090906	0.178591244	0.038135376	0.157169633	0.138740454	0.145590524	0.123747418
674	-7046133.286	-1103232.762	-73.0	-8.7	853	74	1	38	36	50.47	9.772	25.363	55.374	1836.774	50.571	591	4	16	49	16	0.155466983	0.097793316	0.12596641	0.126982898	-0.021196644	-0.106385212	-0.019694105	-0.007133244	0.018948719	0.022126776	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.032995649	-0.035382096	-0.107659981	-0.022154184	0.034637723	-0.066290309	-0.157169633	-0.082814205	-0.010719617	-0.043019029	0.147928738	0.035889759	0.013338375	0.008836329	-0.031928673	0.146982011	0.026140763	-0.051941055	-0.035816687	0.079351103	0.147455375	0.009445045	0.097793316	0.106385212	0.178591244	0.032995649	0.157169633	0.147928738	0.146982011	0.123977972
675	-6949647.006	-1103232.762	-72.0	-8.7	854	74	1	38	36	53.741	8.832	24.867	59.727	1874.571	52.515	581	4	15	48	16	0.155466983	0.097793316	0.12596641	0.126982898	-0.021196644	-0.103877156	-0.016064717	-0.009498366	0.019254209	0.025609077	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.034376392	-0.014700019	-0.102944995	0.00348622	0.039155939	-0.066290309	-0.157169633	-0.082814205	-0.010719617	-0.043019029	0.138060263	0.021944029	0.026743719	0.020693251	-0.036058299	0.181478352	0.052395588	-0.009930506	-0.053860121	0.038073502	0.159769308	0.013124357	0.097793316	0.103877156	0.178591244	0.034376392	0.157169633	0.138060263	0.181478352	0.127335194
676	-6853160.726	-1103232.762	-71.0	-8.7	855	74	1	38	36	49.487	12.458	24.758	64.317	2042.738	51.237	568	4	16	46	13	0.170651838	0.092774698	0.125359107	0.129733622	-0.035681205	-0.101482973	-0.009832591	-0.011936521	0.02168777	0.028776898	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	0.001146269	-0.079314999	-0.055365779	0.006410361	0.043982409	-0.080624524	-0.15019309	-0.090224223	-0.011745784	-0.062744649	0.132229709	0.015760044	0.033380659	0.021389542	-0.03962268	0.204565545	0.056506015	0.037674486	-0.044790135	-0.032678925	0.168397627	0.021127803	0.092774698	0.101482973	0.178591244	-0.001146269	0.15019309	0.132229709	0.204565545	0.122670141
677	-6756674.446	-1103232.762	-70.0	-8.7	856	74	1	38	36	46.634	7.68	24.669	70.789	2178.119	53.947	552	4	16	47	14	0.170651838	0.092774698	0.125359107	0.129733622	-0.035681205	-0.100602402	0.008156814	-0.012964371	0.032743323	0.025856562	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	0.001146269	-0.079314999	-0.055365779	0.006410361	0.043982409	-0.080624524	-0.15019309	-0.090224223	-0.011745784	-0.062744649	0.108860044	-0.010750799	0.045323538	0.036872198	-0.026834806	0.194204088	0.0324067	0.000383246	-0.046048283	0.035351716	0.151532066	0.016434867	0.092774698	0.100602402	0.178591244	-0.001146269	0.15019309	0.108860044	0.194204088	0.117725614
678	-6660188.165	-1103232.762	-69.0	-8.7	857	74	1	38	36	43.468	9.613	24.639	79.305	2196.423	55.128	549	4	14	48	15	0.18114888	0.096222587	0.095894803	0.112277124	-0.046705696	-0.100602402	0.008156814	-0.012964371	0.032743323	0.025856562	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.036485474	-0.092487132	-0.024108397	-0.016154579	0.041983203	-0.066255412	-0.158579639	-0.084009507	-0.010765999	-0.042206276	0.108860044	-0.010750799	0.045323538	0.036872198	-0.026834806	0.178576507	0.046004666	-0.016591185	-0.053958814	0.051080935	0.143718276	0.0123787	0.096222587	0.100602402	0.178591244	0.036485474	0.158579639	0.108860044	0.178576507	0.1225597
679	-6563701.885	-1103232.762	-68.0	-8.7	858	245	1	38	36	40.538	10.956	24.997	74.739	2045.556	57.955	552	4	14	44	14	0.18114888	0.096222587	0.095894803	0.112277124	-0.046705696	-0.095594721	0.018587377	-0.01550717	0.035439509	0.026609846	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.036485474	-0.092487132	-0.024108397	-0.016154579	0.041983203	-0.065549943	-0.159468186	-0.084735406	-0.010266027	-0.038892722	0.114936362	-0.003487161	0.045301478	0.029119616	-0.031138877	0.161405353	0.057637923	-0.03240707	-0.056391858	0.063755489	0.138170858	0.011609888	0.096222587	0.095594721	0.178591244	0.036485474	0.159468186	0.114936362	0.161405353	0.120386275
680	-6467215.605	-1103232.762	-67.0	-8.7	859	76	1	37	36	37.659	7.66	25.607	63.809	2025.553	60.82	557	4	12	44	13	0.18114888	0.096222587	0.095894803	0.112277124	-0.046705696	-0.095594721	0.018587377	-0.01550717	0.035439509	0.026609846	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	-0.018389902	-0.114019989	-0.018890942	-0.03166319	0.019647829	-0.065549943	-0.159468186	-0.084735406	-0.010266027	-0.038892722	0.071284267	-0.042172043	0.052786439	0.031584597	-0.001220991	0.150086941	0.074474714	-0.037982818	-0.053410724	0.065623606	0.110685604	0.00634204	0.096222587	0.095594721	0.178591244	0.018389902	0.159468186	0.071284267	0.150086941	0.109948264
681	-6370729.325	-1103232.762	-66.0	-8.7	860	76	1	37	36	36.248	12.416	25.931	54.041	1956.318	61.097	560	4	11	44	13	0.177659228	0.100601696	0.09427516	0.102811407	-0.0519821	-0.095594721	0.018587377	-0.01550717	0.035439509	0.026609846	-0.178591244	-0.015051136	0.101935262	0.043101	-0.017997248	0.007961022	-0.134397387	-0.008426809	-0.056173455	-0.021344822	-0.065549943	-0.159468186	-0.084735406	-0.010266027	-0.038892722	0.141092069	0.027255323	0.021545424	0.016147668	-0.039831875	0.150295348	0.074236795	-0.037648963	-0.053128065	0.065112509	0.145693709	0.019610251	0.100601696	0.095594721	0.178591244	-0.007961022	0.159468186	0.141092069	0.150295348	0.116811749
682	-6274243.044	-1103232.762	-65.0	-8.7	861	76	1	37	36	33.527	15.553	26.007	48.633	2025.91	60.691	579	5	11	44	14	0.162099764	0.106622444	0.069288101	0.080826369	-0.042906369	-0.057564628	0.049462856	-0.021425393	0.007281186	0.033323428	-0.007023114	-0.051069911	0.106458206	-0.087769453	0.047667461	0.007961022	-0.134397387	-0.008426809	-0.056173455	-0.021344822	-0.040833142	-0.146293162	-0.048096181	-0.014353506	-0.005287622	0.124468181	0.006372886	0.032115297	0.03425943	-0.035265547	0.130457612	0.074613969	-0.05480124	-0.042359342	0.077546663	0.127462897	0.045652242	0.106622444	0.057564628	0.007023114	-0.007961022	0.146293162	0.124468181	0.130457612	0.080638303
683	-6177756.764	-1103232.762	-64.0	-8.7	862	76	1	37	36	30.557	13.101	25.764	46.825	2179.405	63.331	584	4	10	42	15	0.153835458	0.106837778	0.064029723	0.062593344	-0.047940206	-0.093854488	0.028083236	-0.012536104	0.031021691	0.029747743	0.010160216	-0.069684906	0.068097012	-0.103006322	0.061074773	0.010561289	-0.126176275	0.021859949	-0.080961175	0.019887322	-0.015714634	-0.127238626	-0.013414128	-0.022164684	0.018415149	0.120167995	0.002814431	0.027768878	0.03667606	-0.032839679	0.142247942	0.067105326	-0.046634572	-0.05295557	0.071807893	0.131207969	0.046771968	0.106837778	0.093854488	-0.010160216	-0.010561289	0.127238626	0.120167995	0.142247942	0.081375046
684	-6081270.484	-1103232.762	-63.0	-8.7	863	69	1	37	36	31.87	10.432	25.356	45.763	2316.099	66.495	586	4	8	40	15	0.147008898	0.112672726	0.094547874	0.086191751	-0.026733286	-0.093854488	0.028083236	-0.012536104	0.031021691	0.029747743	0.010160216	-0.069684906	0.068097012	-0.103006322	0.061074773	-0.022529348	-0.090751415	-0.000299771	-0.039503559	0.070968	-0.015714634	-0.127238626	-0.013414128	-0.022164684	0.018415149	0.118314108	-0.000715778	0.03195205	0.039688187	-0.034054924	0.159162409	0.061987473	-0.029410481	-0.063359814	0.051739636	0.138738259	0.043221023	0.112672726	0.093854488	-0.010160216	0.022529348	0.127238626	0.118314108	0.159162409	0.089087356
685	-5984784.204	-1103232.762	-62.0	-8.7	864	69	1	37	36	33.399	12.373	25.422	40.931	2310.162	63.44	563	4	8	40	16	0.169262108	0.104706537	0.093682511	0.102919216	-0.040133197	-0.093854488	0.028083236	-0.012536104	0.031021691	0.029747743	0.010160216	-0.069684906	0.068097012	-0.103006322	0.061074773	-0.022529348	-0.090751415	-0.000299771	-0.039503559	0.070968	-0.020096413	-0.131122529	-0.020957358	-0.021633228	0.013762109	0.138384915	0.024005175	0.025668757	0.01315093	-0.042981115	0.190803106	0.062795262	0.011752432	-0.057275609	0.004055818	0.164594011	0.053161442	0.104706537	0.093854488	-0.010160216	0.022529348	0.131122529	0.138384915	0.190803106	0.09589153
686	-5888297.923	-1103232.762	-61.0	-8.7	865	69	1	37	36	36.154	14.389	25.503	38.366	2276.563	67.205	557	3	7	42	14	0.173292538	0.100112355	0.094819305	0.112813384	-0.034841476	-0.086015409	0.03896455	-0.014710383	0.030971736	0.029158767	-0.18953936	-0.019490568	0.00865599	0.024898463	0.001439833	-0.03610736	-0.074671509	0.038349842	-0.044700725	0.080015513	-0.009515188	-0.122676087	-0.007704745	-0.022785793	0.027592401	0.114288126	-0.001976677	0.045483408	0.020895575	-0.039693921	0.168953338	0.07697293	-0.007851641	-0.058157753	0.022285234	0.141620732	0.019336669	0.100112355	0.086015409	0.18953936	0.03610736	0.122676087	0.114288126	0.168953338	0.116813148
687	-5791811.643	-1103232.762	-60.0	-8.7	866	69	1	37	36	36.872	11.292	25.731	37.431	2103.403	68.881	528	2	7	37	14	0.144319788	0.112706221	0.087797635	0.058781613	-0.047428633	-0.075766831	0.047568231	-0.016732436	0.027873207	0.028022353	-0.178614102	-0.023072459	0.00628529	0.020519257	0.017091549	-0.03610736	-0.074671509	0.038349842	-0.044700725	0.080015513	-0.03418547	-0.142835145	-0.041040247	-0.016573423	0.003965889	0.143964803	0.031341047	0.022020103	0.001598065	-0.03926169	0.181943894	0.058779956	0.007213493	-0.065479836	0.002775284	0.162954349	0.020793532	0.112706221	0.075766831	0.178614102	0.03610736	0.142835145	0.143964803	0.181943894	0.124562622
688	-5695325.363	-1103232.762	-59.0	-8.7	867	69	1	37	36	43.501	20.16	25.753	36.468	1993.944	69.477	525	2	6	34	14	0.105724501	0.110968913	0.053138515	0.007076811	-0.031188595	-0.075766831	0.047568231	-0.016732436	0.027873207	0.028022353	-0.178614102	-0.023072459	0.00628529	0.020519257	0.017091549	-0.054841311	-0.060575142	0.122102436	-0.057872012	0.062270154	-0.035365943	-0.14381085	-0.04664682	-0.015029147	0.004102827	0.137695078	0.023616899	0.028595664	0.003623119	-0.037880068	0.189300357	0.057693281	0.011979373	-0.06444494	0.000507582	0.163497718	0.01259025	0.110968913	0.075766831	0.178614102	0.054841311	0.14381085	0.137695078	0.189300357	0.127285349
689	-5598839.083	-1103232.762	-58.0	-8.7	868	69	1	37	36	46.922	21.716	25.888	38.213	2002.521	68.98	529	2	7	32	15	0.078753905	0.118047347	0.059486245	0.019054972	0.026366538	-0.075766831	0.047568231	-0.016732436	0.027873207	0.028022353	-0.178614102	-0.023072459	0.00628529	0.020519257	0.017091549	-0.049679077	-0.095838926	0.04543368	-0.009640305	0.011761693	-0.035365943	-0.14381085	-0.04664682	-0.015029147	0.004102827	0.155308606	0.046085547	0.005366601	-0.007285421	-0.030850811	0.175974493	0.075069616	-0.00365269	-0.057456585	0.021061684	0.16564155	0.010087293	0.118047347	0.075766831	0.178614102	0.049679077	0.14381085	0.155308606	0.175974493	0.128171615
